Tweet,Avg,Sentiment
So @Apple just gave me a huge middle finger to the face,-2.0,Negative
So @apple wouldn't fix my phone and claims that I didn't tell them to screen was fucked.,-2.0,Negative
So Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll #MFi,0.0,Neutral
So Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll,0.0,Neutral
So cool! @Apple stores will host free 'Hour of Code' workshops on Dec. 11 to promote computer science: #tech,2.0,Positive
So cool! Apple Patents iPhone Drop Protection Mechanism That Changes Device Angle In Freefall #aapl #AppleWatch ,2.0,Positive
So got the new #iphone6 and growing to love it. A bit bulky coming from the iphone5 but nice feel thanks @apple now waiting for #applewatch,2.0,Positive
So here's the deal I'm taking this phone and beating the shit out of it. Fuck you @AppStore @Apple whatever your damn twitter is Fuck You,-2.0,Negative
So on my iphone5 the @apple health kit is no longer gathering data. Sigh.,-2.0,Negative
So so sooooo annoyed. Did the restore from my back up and lost my voice mails. I needed to keep those. Thanks a lot @apple,-2.0,Negative
So this is the surprise explanation behind the bending iPhone 6?! @apple ,0.0,Neutral
Sorry @samsung but I will be taking my smartphone talents over to @Apple. The iphone 6 is more reliable &amp; is better for everyday usage.,2.0,Positive
Spent 6000 EUR at Apple. iPhone 6 camera no longer works.Told I got water in it I did not. Unacceptable customer service @apple,-2.0,Negative
Spotify Promotion Offers 3-Month Premium Subscription for $0.99 to New Customers [iOS Blog] #AAPL,0.0,Neutral
Sprint Offering to Halve Wireless Bills for Customers Switching From AT&amp;T or Verizon [iOS Blog] #AAPL,0.0,Neutral
Square Launches iOS App for Food Delivery Service Caviar [iOS Blog] #AAPL,0.0,Neutral
Srsly - get it RT @kinsa Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season #apple,0.0,Neutral
Starbucks Launches 'Mobile Order &amp; Pay' for iPhone in Portland National Rollout Coming in 2015 [iOS Blog] #AAPL,0.0,Neutral
Steve #Wozniak on #Apple the Computer Revolution and Working With #SteveJobs - Businessweek #aapl ,0.0,Neutral
Steve Hayman @Apple National Consulting Engineer presents on app development at #umich. ,0.0,Neutral
Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion #MusicBiz #MusicIndustry #Apple,-2.0,Negative
Steve Jobs Deposition Video Shown in Ongoing iPod Class-Action Lawsuit #AAPL,0.0,Neutral
Steve Jobs Predicted Future Of E-Commerce Back In 1996 &amp; Got It Exactly Right! via @sai #ecommerce #AAPL,2.0,Positive
Steve Jobs clave en juicio contra @Apple ,0.0,Neutral
Steve Jobs defends Apple from the grave in iPod lawsuit $AAPL #aapl,0.0,Neutral
Steve Jobs emails featured in Apple iPod US antitrust trial #AAPL,0.0,Neutral
Steve Jobs' Snarky Testimony Takes Center Stage in iPod Class-Action Lawsuit Opening #AAPL,0.0,Neutral
Steve Jobs: 'I don't know what the claims in the case are' $AAPL #aapl,0.0,Neutral
Steve Wozniak Discusses Apple's Early Days and Working with Steve Jobs [Mac Blog] #AAPL,0.0,Neutral
Steve Wozniak Says @Apple Starting In Garage Is A Complete Myth @stevewoz- ,0.0,Neutral
Steve Wozniak calls @Apple's legendary garage 'a bit of a myth' ,0.0,Neutral
Steve Wozniak on @Apple the Computer Revolution and Working With Steve Jobs via @BW,0.0,Neutral
Steve Wozniak to Star in an Upcoming Reality TV Show Focusing on Futuristic Tech [Mac Blog] #AAPL,0.0,Neutral
Steve Wozniak tries to gut the legacy of the late Steve Jobs. #uncool @apple via @BloombergTV,-2.0,Negative
Stock #Market Today Moving on WMT #AAPL and Uber News: Money Morning: The company reported more than 1.5 bil... ,0.0,Neutral
Strategic steps towards Full-Time #Trading #stocks #futures #forex #trader #es #baba #aapl #gpro #fb #eem #eSignal,0.0,Neutral
Strikes me as somewhat stupid that @Apple have sent me a brand new iPhone without the latest software on. So I can't restore my old stuff.,-2.0,Negative
Studio at 45.00 ft. One outlet 4 computers. @Apple we need the batteries of the future NoW!!!! ,0.0,Neutral
Suit Against Apple Over iPods May Lack One Thing: A Plaintiff $AAPL #aapl,0.0,Neutral
Survey feedback on @Apple iWatch positioning as a fashion accessory over geek-centric gadget ,0.0,Neutral
T-MOBILE / IPHONE LTE CALLING PROBLEM WORK AROUND #TMobile @TMobile #iPhone6 #LTE @apple ,0.0,Neutral
T-MOBILE/IPHONE CALLING PROBLEM WORK AROUND @TMobile #TMobile @apple #Apple #iPhone6 #tech ,-2.0,Negative
T-MOBILE/IPHONE LTE PHONE CALL WORK-AROUND #iPhone6 #TMobile #Apple @apple #tech #smartphone ,0.0,Neutral
TD Bank Aiming to Launch Apple Pay Support in Mid-December [iOS Blog] #AAPL,0.0,Neutral
THE FUTURE OF #APPLE #aapl ,0.0,Neutral
THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple ,-2.0,Negative
THIS 16GB IS GOING TO KILL ME. IM THIS CLOSE TO TAKING A SHIT ON MY PHONE @Iphone @apple,-2.0,Negative
TRASH. @Apple,-2.0,Negative
TWDanceCenter #UrbanNutcracker @Apple Store in Boylston St. @ 6.30pm. Enjoy some #krumping . Meet the director &amp; @RussellFerg,0.0,Neutral
Take the stress out of looking for Christmas presents &amp; get a 15% student discount at @Apple ,2.0,Positive
Takes more than #marketing to convert shoppers to buyers. @Apple &amp; @VictoriasSecret create a total sense experience. ,2.0,Positive
Taking Apple's Lead Amazon Gets Physical - News - Harvard Business School @HBS @Apple,2.0,Positive
Technical Observation of the Day: Tested the 20 DMA on Apple $AAPL #aapl,0.0,Neutral
Technology News: @Apple trial to feature unseen late #SteveJobs video deposition ,0.0,Neutral
Terrible service at @Apple store in Bethesda MD. Second time. Will buy my new iPad &amp; cover ($950+) at @BHPhotoVideo. @tim_cook @h_posner,-2.0,Negative
Thank u @Apple for having outstanding customer service &amp; exchanging a phone case that was clearly not made 4 the power user #customerforlife,2.0,Positive
Thank u @apple I can now compile all of the pics that i communicate with in one place ,2.0,Positive
Thank you @Apple for fixing the #Swift sourcekit crashes in #XCode :). Life is better now! ,2.0,Positive
Thank you @Apple,2.0,Positive
Thank you @apple #AppleSantaMonica for fixing my friend's phone in less than 2 hours free of charge. You guys are the best.,2.0,Positive
Thank you @apple,2.0,Positive
Thank you to the nice lady at @Apple in #RegentsStreet for helping me grab my phone today ^_^ You are a life saver!,2.0,Positive
Thanks @Apple for getting the last word. ,2.0,Positive
Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT ,2.0,Positive
Thanks @Apple store @RobinaTC for helping me out with my iPhone today! Great service with a smile. #Apple,2.0,Positive
Thanks @apple for 'Keep Newer' when transferring files from a local hard drive to a server.,2.0,Positive
Thanks @apple for changing yet another fuck into duck...Thanks.,-2.0,Negative
Thanks @apple for the heads up but I live in a frozen wasteland not an arid desert. ,2.0,Positive
Thanks @lausd @apple and @pearson for the great leadership.Federal grand jury subpoenaed documents from L.A. Unified ,2.0,Positive
Thanks for pushing me into #yosemite @apple it has been the #WORST so slow and clunky. #cantgoback #misssnowleopard #whathappened,-2.0,Negative
Thanks to @Etsy @amazon @BestBuy &amp; @apple my postman will be working overtime.,-2.0,Negative
Thanks!!! RT @axolROSE: Can we have 3-way calling on FaceTime calls and the ability to move between devices seamlessly @Apple @TimCook @God,0.0,Neutral
That annoying moment when you realise that your @apple #iPhone6 has a bend in it on one side ='[,-2.0,Negative
That flash crash really screwed with a lot of traders today. Not me. Im more determined than ever to make trading work for me #AAPL,-2.0,Negative
That moment EVERYTIME when walk out of @Apple after purchase &amp; receipt is emailed &amp; think getting stopped or not #MiniHeartAttack @tim_cook,0.0,Neutral
That moment when you're typing a tweet and the official @Twitter client on your @Apple #iPad 1 CRASHES. &gt;:(,-2.0,Negative
That would be brilliant! It's sad @Apple doesn't allow Mozilla's better engine @OpenSourceAgent #opensource,-2.0,Negative
That's what happened to my music! @Apple deleted music from customers' iPods ,-2.0,Negative
The #AppleWatch And Its $11 Billion Impact On Earnings In One Year #AAPL ,0.0,Neutral
The #innovation sector has the largest multiplier effect when it comes to jobs! @Apple employs 13.00 while creating 70.00 indirect jobs!,2.0,Positive
The 10 Most Important Differences Between #Macs And #PCs #aapl ,0.0,Neutral
The 10 biggest differences between #Mac and #PC. Yep I'll stick with my Mac! #apple @apple @LisaEadicicco,2.0,Positive
The 19-Year-Old #WizKid Who Turned Down @Apple Has Nabbed Backing From A #Hollywood Star ,0.0,Neutral
The 5 best #iPhone games you should play this week via @Techland #aapl,2.0,Positive
The @Apple iWatch: Changing the face of watches #applenews #iwatch #gadgets,0.0,Neutral
The @Sony #e-paper FES #watch is the coolest piece of #wearable #tech yet sorry @Apple by @luchanglu via @bustle,0.0,Neutral
The @apple enterprise developer agreement is (wait for it ) 719 (seven hundred and nineteen) pages !!,-2.0,Negative
The @apple enterprise developer agreement is (wait for it ) 719 (seven hundred and nineteen) pages !!,0.0,Neutral
The Amazon Enigma #AAPL #AMZN #BABA #ecommerce #econsumerism #Financial #News,0.0,Neutral
The Best #iPhone Apps Of The Year According To @Apple ,0.0,Neutral
The Best-Designed #iPhone #Apps In the World According to @apple: ,0.0,Neutral
The Boom 2 equaliser app for iMac is sooooo sick!!! Blow the roof off! Also thank you @Apple for my free hard drive replacemrnt! #cosumerlaw,2.0,Positive
The CEO of @evernote warns wearables makers that tech needs productivity not novelty like @apple Siri ,-2.0,Negative
The CEO of @evernote warns wearables makers that tech needs productivity not novelty like @apple Siri ,0.0,Neutral
The JH Hines Staff with their newly issued @apple #ConnectED Macbook and iPad mini #txed ,0.0,Neutral
The Secret of Life from Steve Jobs in 46 Seconds. Some #motivation from the late CEO of @apple ,0.0,Neutral
The Slow Food Movement is a Metaphor for the platform strategy of Apple on iPhone iPad and Apple Watch. #AAPL,-2.0,Negative
The U.S. government accepts donations to reduce the national #debt #fact @BillGates @Oprah @realDonaldTrump @WarrenBuffett @apple @google,0.0,Neutral
The UI of the future: Three takeaways from @Apple pioneer Bill Fernandez @ZDNet @jasonhiner ,0.0,Neutral
The best @Apple #iPhone apps for 2014 ,0.0,Neutral
The best guest behind Apple's rapid stock price decline yesterday is algorithmic trading. $40bn wiped off by automatic computer trades #AAPL,0.0,Neutral
The best link of the day on @usemuzli Tech: @facebook CEO Mark Zuckerberg goes after @tim_cook @Apple -- AppAdvice,0.0,Neutral
The company crushing @Apple and Samsung in China is making an amazing super-cheap phone ,-2.0,Negative
The customer service from @apple is the BEST. In for years having and enjoying their products I have ZERO complains. Thanks #apple,2.0,Positive
The difference between @Apple and everyone else in one photo via @qz,0.0,Neutral
The dirty secret in the shadow of Silicon Valley @google @yahoo @apple nice 2 know ur doing good with ur billions!,-2.0,Negative
The discontinued iPod Classic is selling for up to $1.00 online $AAPL #aapl,0.0,Neutral
The game #traders play in the name of #market #liquidity #HFT #darkpools #stock #trading #algorithms #AAPL ,0.0,Neutral
The hell does this mean @apple one day Skype won't let me login now I can't even open the app ,-2.0,Negative
The iPhone 6 May Have A Longer Upgrade Cycle - If So Expect Unit Sales To Fall $AAPL #aapl,-2.0,Negative
The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl,2.0,Positive
The iPhone 6 autocorrects BeyoncÌ© to the proper spelling with capitalization and the accent. Thank you @apple took you long enough.,-2.0,Negative
The king of the phablets! Apple's iPhone 6 plus is bestseller for past three months - $AAPL #aapl,2.0,Positive
The most #innovative company (#Apple) doesn't have an official #Twitter acct. for the company @apple @AppIeOfflciaI,-2.0,Negative
The new @Apple iPad Air 2: Change. ,0.0,Neutral
The oddly uplifting story of the Apple co-founder who sold his stake for $800 $AAPL #aapl,0.0,Neutral
The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery,-2.0,Negative
The pop up message box on Iphones is terrible @apple,-2.0,Negative
The power of @Apple 's strong branding and store design in one photo via @qz ,0.0,Neutral
The power of @Apple 's strong branding and store design in one photo via @qz. Article: ,0.0,Neutral
The questions every #CIO should ask about @Apple #iWatch: ,0.0,Neutral
The rise of #Chromecast and the decline of @Apple TV in one chart via @qz,0.0,Neutral
The rumoured @oppo R8207 looks very similar to a certain @Apple #iPhone6 ,0.0,Neutral
The stage is set at @apple #cwb for @edwardkb @lielaineyl @cc_nimbu @jethromullen Vivien Liu #instasavvy ,0.0,Neutral
TheStreet: #Android Phones to Dominate Through 2018 While #iOS Phone Revenue Will Dazzle #goog #aapl ,2.0,Positive
TheStreet: #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl ,0.0,Neutral
TheStreet: #Apple Gets Price Target Boost on Back of Strong #iPhone Demand #aapl ,2.0,Positive
TheStreet: #Cramer Says Buy mApple as #Avago Tech's Earnings Hint at Big Demand #avgo #aapl ,2.0,Positive
TheStreet: #Google Has Major Headaches Going into 2015 Because of #Apple #Facebook. #aapl #fb #goog ,0.0,Neutral
TheStreet: Corporate Earnings to Contract; Short #Apple: Best of Kass #aapl ,0.0,Neutral
TheStreet: Why Even #Apple Is Surprised by the Enormous Demand for the #iPhone6. #aapl ,0.0,Neutral
Then how the hell did I take this screenshot? @apple @timcook ,-2.0,Negative
There are 13 things that the #iPhone 6 can do that maybe you don't know @businessinsider #tricks #brands @Apple,0.0,Neutral
There is a lot more that goes into building a brand. You don't becom @apple just by picking a good name. @itsAventum_ @TheAphotic,0.0,Neutral
There is no @Apple presales in India. Their toll free keeps ringing. O yes either you need it or you don't need! Why ask anything?,0.0,Neutral
There is nothing in life more fragile than an Apple branded lightning cord. @Apple,-2.0,Negative
There needs to be a Texas flag emoji @apple,0.0,Neutral
There needs to be an emoji with war paint/football make up on. @apple @emojimakers for fangirls everywhere.,0.0,Neutral
There's a movie in my iTunes Match / iCloud that I can't remove. Actually it's a trailer. Very annoying @Apple.,-2.0,Negative
These Damn @Apple Commercials Are Getting Worse and Worse,-2.0,Negative
They gotta DO something '@_iRapeCouches: @SydneyA @Apple SO TRASH my computer keeps freezing &amp; being dumb af after i upgraded to Yosemite,-2.0,Negative
They really need a #fingerscrossed emoji. @Apple,0.0,Neutral
They should have a screen record on iPhones just hold the screenshot button down and your recording your screen @apple,0.0,Neutral
Theyre not RT @Naivana_: You gotta be kidding me @apple ,-2.0,Negative
Things are happening @apple,0.0,Neutral
Thinking of leaving the @Apple environment completely. Thoughts?,0.0,Neutral
Thinking of upgrading to #Yosemite? Think twice It's not for everyone. RT #ASMSG @Apple,-2.0,Negative
This happened to me SEVERAL times!! Fuck you @Apple deleted rivals' music from iPods for years... @MailOnline,-2.0,Negative
This iPhone 6 battery isn't as good as you claim @apple,-2.0,Negative
This is huge! My ISP @WintekNOC is peering directly with @Apple @Netflix @google &amp; others. Getting 6ms ping response! ,2.0,Positive
This is the 6th charger I've had to buy for my mac and they gave me the wrong one @apple #applesuport Fix this wrongdoing give me a free one,-2.0,Negative
This is why I moved over to @Apple... ,2.0,Positive
This is why I would never want to own an @apple device. But sadly people seem to be okay with that. ,-2.0,Negative
This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles,-2.0,Negative
This one chart explains @tim_cook's affect on @Apple. Paints an interesting story. What do you think? ,0.0,Neutral
Thisn#Yosemite update is stressing me out @apple #macbookpro,-2.0,Negative
Those** PICK UP THE SLACK YOU FUCK BOYS @Apple,-2.0,Negative
Thought this just happened to me. Why I HATE @apple to this day. via @rollingstone,-2.0,Negative
Tim #Cook's $100 Billion 'Mistake' #aapl ,0.0,Neutral
Tim Cook Nominated for TIME's 2014 Person of the Year #AAPL,0.0,Neutral
Tim Cook Shows Off Apple Watch to Chinese Internet Official Discusses Security Issues #AAPL,0.0,Neutral
Tim Cook Shows Off Apple Watch to Chinese Internet Official Discusses Security Issues $AAPL #aapl,0.0,Neutral
Tim Cook's $100 Billion 'Mistake' $AAPL #aapl,0.0,Neutral
Today's Show On Demand features @LawyerPeteSchulte on #PoliceBodyCameras; @Apple opening in #Toledo &amp; Hot 5 at 5! ,0.0,Neutral
Too much completely broken shit in the world fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects'),-2.0,Negative
Top #iOS apps of 2014. @Apple names Elevate Brain Training as #1 iPhone app. ,0.0,Neutral
Top 3 all @Apple #tablets. Damn right! ,2.0,Positive
Top Expert Consensus for $AAPL is Moderate Buy #NASDAQ #stocks #AAPL,0.0,Neutral
Torn between @SamsungMobileUS and @apple for my next phone! Secretly leaning towards the note 4 #ChangeIn2015.0,0.0,Neutral
Torn between a @googlenexus @samsungmobile Note 4 or an @apple iPhone...Lol jk Apple I have a soul.Just need to save money for Android,0.0,Neutral
Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter or you can visit the #Trade #AAPL FREE #website here ,0.0,Neutral
Trademark Confusion: Apple's App Store Trademark was rejected in Australia approved in Europe Canada $AAPL #aapl,0.0,Neutral
Translate Your App! Success story from TAUS member @smartling - go global with @Apple @Tesla @GoPro ,0.0,Neutral
Trapping Trademarks: The Case of Apple Inc. App Store #AAPL #Trademark,0.0,Neutral
Tryng to get back on snapchat but the App Store isn't cooperating @apple,-2.0,Negative
Type More Than 100 Words Per Minute With the New NinType Keyboard for iOS #AAPL,0.0,Neutral
Typo Launches New iPhone 6 Keyboard Avoiding Previous BlackBerry Lawsuit [iOS Blog] #AAPL,0.0,Neutral
U.S. Government Attempts 'Hail Mary' to Get #Apple To Unlock #iPhones #aapl ,0.0,Neutral
UBS Increases Apple's iPhone 6 Sales Revenue And EPS $AAPL #aapl,0.0,Neutral
UBS Increases Apple's iPhone 6 Sales Revenue And EPS $AAPL #aapl,2.0,Positive
UBS Says Consensus on December Quarter Apple iPhone Units Could be 10% Low $AAPL #aapl,0.0,Neutral
UBS Sees More Apple Inc (AAPL) iPhone Sales #AAPL,2.0,Positive
UBS Sees More Apple iPhone Sales $AAPL #aapl,0.0,Neutral
UBS hikes FQ1 #iPhone forecast following Google checks #AAPL ,0.0,Neutral
UK: Where to buy #iPhone6 iPhone 6 #Plus iPhone 5S iPhone 5C iPhone 5 iPhone 4S #aapl,0.0,Neutral
UPDATE 2-Steve Jobs emails featured in Apple iPod U.S. antitrust trial $AAPL #aapl,0.0,Neutral
UPDATE: #Intel #INTC Led Group Said to Back Plan That Would Limit #Qualcomm #QCOM Licensing Fees #AAPL #HPQ ,0.0,Neutral
US Stock Futures Up; All Eyes On Jobs Data #AAPL #AJG #BankofAmerica #BIG #ERIC #PreMarket #Markets,0.0,Neutral
Ugh so annoyed 3 chargers in the last 4 weeks I hate you @apple,-2.0,Negative
Uh is @Apple making fun of French people (and being rude) in their new iPhone 6 'call from anywhere' ad?! That's how it seemed to me.,-2.0,Negative
Unlikely supply-chain rumor suggests a 4-inch iPhone model next year $AAPL #aapl,0.0,Neutral
Up 169% Is #Apple Supplier #Skyworks Still A Buy? #SWKS #AAPL #BRCM #MU #QCOM #VTI ,0.0,Neutral
Update: #Apple's #HealthKit Seeing Early Adoptions #AAPL ,0.0,Neutral
Update: Apple's HealthKit Seeing Early Adoptions $AAPL #aapl,0.0,Neutral
Updated to Yosemite on two machines. Both are now painfully slow. Thanks @Apple.,-2.0,Negative
Ur minute has been about 10 minutes @apple ,-2.0,Negative
Using a @samsung tablet is hard and wierd. I am use to using an @apple iPod. I am always making typing mistakes.,0.0,Neutral
Very displeased with the lack of #BDSM themed #Emojis. @Apple @Android,-2.0,Negative
Video Shows Size of 12.2-Inch 'iPad Air Plus' Mockup Next to iPhones iPads and MacBook #AAPL,0.0,Neutral
WARNING IF YOU BUY AN IPHONE 5S UNLOCKED FROM @APPLE IPHONE YOU CANNOT USE IT ON VERIZON NETWORK,-2.0,Negative
WHAT THE ACTUAL FUCK @apple,-2.0,Negative
WHAT THE HELL @apple,-2.0,Negative
WHY CAN'T I JUST DATE ME WHY CAN'T I CLONE ME? come thru @apple,0.0,Neutral
WHY DID MY IPOD CHANGE THE ORDER OF THE SONGS IN THE PLAYLIST I ALWAYS LISTEN TO WHAT THE FLYING FUCK THIS ISNT OKAY @APPLE,-2.0,Negative
WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple,0.0,Neutral
WHY? WHY HAVE YOU PUT GAY STUFF IN MY FUCKING IPHONE @apple ,-2.0,Negative
WOAH! 7% Cashback from @Apple store for #CyberMonday deals at #Ipads #Iphones #Mac and MORE.,2.0,Positive
WTF @Apple synching notes or iCloud pages is unusable. It used to be easier.,-2.0,Negative
WTF MY BATTERY WAS 31% ONE SECOND AGO AND NOW IS 29% WTF IS THIS @apple,-2.0,Negative
Waited until I finished #dissertating to install #yosemite on my aging MacBook. Yikes @apple those icons sure are #ugly!,-2.0,Negative
Walked into work and seen this . Who tf traded in a bent up ass iPhone. @apple yall needa fix this shit ,-2.0,Negative
Wars and Battles is featured on the App Store in the category 'Best New Games' in 108 countries! @Apple Thanks! ,2.0,Positive
Was pleased to meet a fellow tweep at @apple #connectED event! A fellow #tbcoach practitioner @wyokari it was great to meet IRL #txed,2.0,Positive
Washed my earphones by accident still works. Thank you @apple actually did something good,2.0,Positive
Watch Steve Wozniak use #iPhone6 to magically unlock a hotel room #woz @apple ,0.0,Neutral
Watch out @Apple. ,0.0,Neutral
Watch the weekend's new TV ads from @RadioShack @Apple and more ,0.0,Neutral
Watching #Orion #eft1 reenter at 20.00mph on my @apple #iPhone as I am driving 80mph through the middle of no &amp; where Texas. #howcoolisthat,2.0,Positive
Way to go @apple ,2.0,Positive
Way to stay relevant RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: ,0.0,Neutral
We hope @Apple doesn't use glass for their new Store in #Williamsburg We are afraid The #Sikrikim and #Tzimerman will break it...,-2.0,Negative
We know Raul is just going to LOVE his brand new art supplies! Thank you @SarahInThisCity @Apple!,2.0,Positive
We know that @Apple have a strong supply chain but what is it that makes it that way? #SupplyChain #Operations ,0.0,Neutral
We need an eye rolling emoji pronto @apple,0.0,Neutral
We need more products like .@Aviate Companies like .@BlackBerry &amp; .@Apple need to embrace the customization of quality themes.,0.0,Neutral
We need to talk @apple,0.0,Neutral
We should be able to name group texts. That would be great @Apple,0.0,Neutral
We will be in room 1215 at 3:15 today presenting on our experience with @Apple DEP and @JAMFSoftware #herewegolakers,0.0,Neutral
We're at CIOsynergy #CIOLosAngeles - giving away @apple TVs | Visit @aternityinc and @zensar ,2.0,Positive
We're out here taking Bluetooth calling to a whole new level where you at @Microsoft @Apple @BillGates ,0.0,Neutral
We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! #Apple,2.0,Positive
Well it seems that @Apple did not start in a garage after all #business #tech,0.0,Neutral
Well played @apple ,2.0,Positive
Well thanks @apple for losing over 5000 of my songs off my classic and now every photo i had on my itouch was deleted. #greatcompany,-2.0,Negative
Wells Fargo Continues Promoting Apple Pay With New Advertisement #AAPL,0.0,Neutral
What Every Young #Designer Should Know From Legendary @Apple Designer Susan Kare ,0.0,Neutral
What Happened To Apple Inc? #aapl #apple @MoneyPress ,0.0,Neutral
What I find alarming about @Apple power cords is how quickly they fray. I don't always notice when I don't travel with them. #AppleCordFire,-2.0,Negative
What happened to all my podcasts on my ipod?! @apple?!,-2.0,Negative
What happened? RT @Khaleel You pieces of shit @apple! God damnit man!,-2.0,Negative
What has @Apple done now? RT @mitrebox: ,0.0,Neutral
What if @Apple bought Telsa? Talent is key. Cook has access to Musk's bright mind on a permanent basis. Read more: ,0.0,Neutral
What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl,0.0,Neutral
What is the point of making an apt at @apple Genius Bar when you sit and wait for 40 min and counting?!,-2.0,Negative
What the hell is this @apple @WhatsApp #glitches ,-2.0,Negative
What to expect from Apple in 2015 $AAPL #aapl,0.0,Neutral
What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - ,2.0,Positive
When a company is playing catch-up it lost its innovation momentum. Sorry @apple via @tomshardware,-2.0,Negative
When is @apple going to stop producing these pieces of shit earphones? Its about time for earphones that dont tangle! ,-2.0,Negative
When you can't hear people through your headphones thank you @Apple for the headphones and @god,-2.0,Negative
When you request custom gift wrap from @apple ... Don't do it ... ,-2.0,Negative
Where are they going with this? Come on @Apple ,0.0,Neutral
Where da fuck is this middle finger emoji @apple so I can ignore my Niggaz shit talk wit a single sign,-2.0,Negative
Who annoys me more @at&amp;t or @apple @SamsungMobileUS here I come for a galaxy s5.0,-2.0,Negative
Who in the hell @apple thought let's put the volume display in front of a video. Absolutely dumb. Miss video every time you adjust volume.,-2.0,Negative
Who knows someone that works or has worked @apple in Cupertino? #bayarea #techies,0.0,Neutral
Who's Buying All Those New #iPhones Anyway? #AAPL ,0.0,Neutral
Who's Buying All Those New iPhones Anyway? $AAPL #aapl,0.0,Neutral
Whoever downgrades from a iphone 6 to a 5S obviously doesn't understand the extra 20% battery life. Every morning my 5S is dead. @apple,-2.0,Negative
Whoever works on the @apple iTunesConnect backend needs a good slap across the back of the head. Bad #UX and vague error messages ahoy.,-2.0,Negative
Why #AAPL Stock Had a Mini-Flash Crash Today: Money Morning: Nothing the analysts suggested would make a widel... ,0.0,Neutral
Why #AAPL Stock Had a Mini-Flash Crash: Money Morning: Nothing the analysts suggested would make a widely held... ,-2.0,Negative
Why @Apple @Google and @Facebook have their own programming languages. | #code #analysis #web #tech #nerdup,0.0,Neutral
Why @Apple Needs #China to Love the #AppleWatch (AAPL): via @themotleyfool #Wearables #WearableTech #Apple,0.0,Neutral
Why @Apple Should Ditch TomTom and License Map Data from @HERE ,0.0,Neutral
Why @Apple Won't Be A Trillion Dollar Company According To Billionaire #VC @JimBreyer @businessinsider @applenws,0.0,Neutral
Why @Apple don't got layaway lol I need an iMac man,0.0,Neutral
Why Apple Failed to Make Sapphire iPhones $AAPL #aapl,0.0,Neutral
Why Apple Is Poised to Have a Record-Breaking Holiday Season $AAPL #aapl,2.0,Positive
Why Apple Needs China to Love the Apple Watch $AAPL #aapl,0.0,Neutral
Why Apple Watch May Be a Luxury Fashion Hit $AAPL #aapl,0.0,Neutral
Why Apple and Microsoft Should be Worried About Google's Chromebooks $AAPL #aapl,-2.0,Negative
Why Estimates Of A 1 Trillion Market Cap For #Apple Are Still Far-Fetched: Fundamental And Algorithmic Analysis #aapl ,0.0,Neutral
Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 $AAPL #aapl,0.0,Neutral
Why I Hate #Apple. #aapl ,-2.0,Negative
Why I Hate Apple - #AAPL #Long-Term_Larry,-2.0,Negative
Why Morgan Stanley Is Negative On Apple And The Tech Sector $AAPL #aapl,0.0,Neutral
Why are your phone chargers so terrible @apple Fix this @Jesus,-2.0,Negative
Why can't Apple meet demand for the iPhone 6? #AAPL ,-2.0,Negative
Why can't Apple meet demand for the iPhone 6? $AAPL #aapl,-2.0,Negative
Why can't I hide the gray controller on the DVD player? What heck? @apple ,-2.0,Negative
Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.,-2.0,Negative
Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready,-2.0,Negative
Why do you hate business so much @Apple?,-2.0,Negative
Why does #Yosemite constantly restart due to an error when left over night? #onlyme @apple,-2.0,Negative
Why does @Apple force people to use its VPN built in to iOS8? Off button doesn't work FFS. Like I want Apple's NSA data collection service.,-2.0,Negative
Why does my battery die so quick @apple,-2.0,Negative
Why does my phone suck so much @apple,-2.0,Negative
Why is Tom automatically capitalized and tommy isn't?? @apple you need to fix this. #autocorrectprobs,-2.0,Negative
Why is it so hard to reach / buy Suicide Squad comics at apple store in Turkey? @apple @DCComics @AppleTurkey,-2.0,Negative
Why is my phone on 26 if I charged it all night hmmmmm? @apple @stevejobs @god,-2.0,Negative
Why isn't @Apple on Twitter? ,0.0,Neutral
Why isn't there a vomiting emoji yet @apple ,0.0,Neutral
Why the fuck is there a 'recently deleted' photo album? @Apple,-2.0,Negative
